,names,score,tensor,check, lens , no lens ,Predicted class,Original class,Compare
1868,imageSDSS_I-114527.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.7953e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.7953e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.7953e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1869,imageSDSS_I-115373.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.4566e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.4566e-07], device='cuda:0')","data: tensor([1.0000e+00, 3.4566e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1870,imageSDSS_I-114604.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9994e-01, 5.6279e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9994e-01, 5.6279e-05], device='cuda:0')","data: tensor([9.9994e-01, 5.6279e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1871,imageSDSS_I-114866.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.1139e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.1139e-08], device='cuda:0')","data: tensor([1.0000e+00, 4.1139e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1872,imageSDSS_I-115633.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9972, 0.0028], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9972, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9972, 0.0028], device='cuda:0')","data: tensor([0.9972, 0.0028], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1873,imageSDSS_I-115485.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.2285e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.2285e-07], device='cuda:0')","data: tensor([1.0000e+00, 8.2285e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1874,imageSDSS_I-114479.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9996e-01, 3.6850e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9996e-01, 3.6850e-05], device='cuda:0')","data: tensor([9.9996e-01, 3.6850e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1875,imageSDSS_I-115428.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9996e-01, 4.2875e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9996e-01, 4.2875e-05], device='cuda:0')","data: tensor([9.9996e-01, 4.2875e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1876,imageSDSS_I-114501.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9914, 0.0086], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9914, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9914, 0.0086], device='cuda:0')","data: tensor([0.9914, 0.0086], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1877,imageSDSS_I-114765.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9961e-01, 3.9067e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9996, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9961e-01, 3.9067e-04], device='cuda:0')","data: tensor([9.9961e-01, 3.9067e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1878,imageSDSS_I-115064.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9942, 0.0058], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9942, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9942, 0.0058], device='cuda:0')","data: tensor([0.9942, 0.0058], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1879,imageSDSS_I-114926.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 7.5557e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 7.5557e-07], device='cuda:0')","data: tensor([1.0000e+00, 7.5557e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1880,imageSDSS_I-115062.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.8170e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.8170e-08], device='cuda:0')","data: tensor([1.0000e+00, 2.8170e-08], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1881,imageSDSS_I-114474.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.7633, 0.2367], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.7633, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.7633, 0.2367], device='cuda:0')","data: tensor([0.7633, 0.2367], device='cuda:0')", 0.76 , 0.24 ,0,0,TRUE
1882,imageSDSS_I-115187.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 5.2666e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 5.2666e-06], device='cuda:0')","data: tensor([9.9999e-01, 5.2666e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1883,imageSDSS_I-115474.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9990e-01, 1.0232e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9990e-01, 1.0232e-04], device='cuda:0')","data: tensor([9.9990e-01, 1.0232e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1884,imageSDSS_I-114735.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.7905e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.7905e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.7905e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1885,imageSDSS_I-114980.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9963e-01, 3.6898e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9996, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9963e-01, 3.6898e-04], device='cuda:0')","data: tensor([9.9963e-01, 3.6898e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1886,imageSDSS_I-115491.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9987e-01, 1.3320e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9987e-01, 1.3320e-04], device='cuda:0')","data: tensor([9.9987e-01, 1.3320e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1887,imageSDSS_I-114629.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9972e-01, 2.8482e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9997, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9972e-01, 2.8482e-04], device='cuda:0')","data: tensor([9.9972e-01, 2.8482e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1888,imageSDSS_I-114548.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.5177e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.5177e-07], device='cuda:0')","data: tensor([1.0000e+00, 8.5177e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1889,imageSDSS_I-114794.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.3159e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.3159e-08], device='cuda:0')","data: tensor([1.0000e+00, 1.3159e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1890,imageSDSS_I-114663.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.6421e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.6421e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.6421e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1891,imageSDSS_I-115382.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.9045e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.9045e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.9045e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1892,imageSDSS_I-114818.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 5.4601e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 5.4601e-08], device='cuda:0')","data: tensor([1.0000e+00, 5.4601e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1893,imageSDSS_I-115318.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 1.2295e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 1.2295e-05], device='cuda:0')","data: tensor([9.9999e-01, 1.2295e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1894,imageSDSS_I-115586.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9985, 0.0015], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9985, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9985, 0.0015], device='cuda:0')","data: tensor([0.9985, 0.0015], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1895,imageSDSS_I-115255.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9994e-01, 6.2424e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9994e-01, 6.2424e-05], device='cuda:0')","data: tensor([9.9994e-01, 6.2424e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1896,imageSDSS_I-115232.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.9029e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.9029e-06], device='cuda:0')","data: tensor([1.0000e+00, 2.9029e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1897,imageSDSS_I-115467.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.8144e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.8144e-07], device='cuda:0')","data: tensor([1.0000e+00, 1.8144e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1898,imageSDSS_I-114988.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.5497e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.5497e-06], device='cuda:0')","data: tensor([1.0000e+00, 4.5497e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1899,imageSDSS_I-115002.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9941, 0.0059], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9941, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9941, 0.0059], device='cuda:0')","data: tensor([0.9941, 0.0059], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1900,imageSDSS_I-115195.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9973e-01, 2.7290e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9997, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9973e-01, 2.7290e-04], device='cuda:0')","data: tensor([9.9973e-01, 2.7290e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1901,imageSDSS_I-115082.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9305, 0.0695], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9305, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9305, 0.0695], device='cuda:0')","data: tensor([0.9305, 0.0695], device='cuda:0')", 0.93 , 0.07 ,0,1,FALSE
1902,imageSDSS_I-115566.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9968e-01, 3.1758e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9997, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9968e-01, 3.1758e-04], device='cuda:0')","data: tensor([9.9968e-01, 3.1758e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1903,imageSDSS_I-115158.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9928, 0.0072], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9928, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9928, 0.0072], device='cuda:0')","data: tensor([0.9928, 0.0072], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1904,imageSDSS_I-114733.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9951e-01, 4.9039e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9995, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9951e-01, 4.9039e-04], device='cuda:0')","data: tensor([9.9951e-01, 4.9039e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1905,imageSDSS_I-114929.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.0029e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.0029e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.0029e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1906,imageSDSS_I-115457.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9952, 0.0048], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9952, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9952, 0.0048], device='cuda:0')","data: tensor([0.9952, 0.0048], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1907,imageSDSS_I-114434.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.8603, 0.1397], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.8603, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.8603, 0.1397], device='cuda:0')","data: tensor([0.8603, 0.1397], device='cuda:0')", 0.86 , 0.14 ,0,1,FALSE
1908,imageSDSS_I-115557.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.4883, 0.5117], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 1
top1conf: tensor(0.5117, device='cuda:0')
top5: [1, 0]
top5conf: tensor([0.5117, 0.4883], device='cuda:0')","data: tensor([0.4883, 0.5117], device='cuda:0')", 0.49 , 0.51 ,1,0,FALSE
1909,imageSDSS_I-115268.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 5.4076e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 5.4076e-09], device='cuda:0')","data: tensor([1.0000e+00, 5.4076e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1910,imageSDSS_I-114641.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9988, 0.0012], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9988, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9988, 0.0012], device='cuda:0')","data: tensor([0.9988, 0.0012], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1911,imageSDSS_I-114717.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9973, 0.0027], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9973, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9973, 0.0027], device='cuda:0')","data: tensor([0.9973, 0.0027], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1912,imageSDSS_I-114939.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.2579e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.2579e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.2579e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1913,imageSDSS_I-115394.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.4631e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.4631e-06], device='cuda:0')","data: tensor([1.0000e+00, 3.4631e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1914,imageSDSS_I-115529.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 9.2306e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 9.2306e-06], device='cuda:0')","data: tensor([9.9999e-01, 9.2306e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1915,imageSDSS_I-114720.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9979, 0.0021], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9979, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9979, 0.0021], device='cuda:0')","data: tensor([0.9979, 0.0021], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1916,imageSDSS_I-115356.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.3289e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.3289e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.3289e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1917,imageSDSS_I-115524.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.0816e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.0816e-07], device='cuda:0')","data: tensor([1.0000e+00, 4.0816e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1918,imageSDSS_I-114665.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.8964e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.8964e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.8964e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1919,imageSDSS_I-115203.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9997e-01, 2.9413e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9997e-01, 2.9413e-05], device='cuda:0')","data: tensor([9.9997e-01, 2.9413e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1920,imageSDSS_I-114948.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9831, 0.0169], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9831, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9831, 0.0169], device='cuda:0')","data: tensor([0.9831, 0.0169], device='cuda:0')", 0.98 , 0.02 ,0,1,FALSE
1921,imageSDSS_I-115439.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.8662e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.8662e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.8662e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1922,imageSDSS_I-115309.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.6438e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.6438e-07], device='cuda:0')","data: tensor([1.0000e+00, 3.6438e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1923,imageSDSS_I-115216.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9986, 0.0014], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9986, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9986, 0.0014], device='cuda:0')","data: tensor([0.9986, 0.0014], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1924,imageSDSS_I-114557.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 2.0239e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 2.0239e-05], device='cuda:0')","data: tensor([9.9998e-01, 2.0239e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1925,imageSDSS_I-115142.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.1041e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.1041e-08], device='cuda:0')","data: tensor([1.0000e+00, 4.1041e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1926,imageSDSS_I-115618.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.8902, 0.1098], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.8902, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.8902, 0.1098], device='cuda:0')","data: tensor([0.8902, 0.1098], device='cuda:0')", 0.89 , 0.11 ,0,1,FALSE
1927,imageSDSS_I-114455.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 5.7254e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 5.7254e-07], device='cuda:0')","data: tensor([1.0000e+00, 5.7254e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
